GameId,GameString,GameDate,LastName,FirstName,MLBId,PlayerName,PlayerId,Team,TeamNbr,Pos,PrevDayGamesPlayed,G,GS,INN,PO,A,E,DP,TP,PB,FPctP,SB,CS,PKOF,FPctC,Outs,Chances,Zone,FPct,Pivots2B,Cint,Cer,Cera,Efield,Ethrow
,,,Richards,Garrett,572070,"Richards Garrett",9784,LAA,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Seager,Kyle Duerr,572122,"Seager Kyle",9785,SEA,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Baron,Steven,571467,"Baron Steven",9787,SEA,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Goins,Ryan,572365,"Goins Ryan",9807,TOR,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Dozier,Brian,572821,"Dozier Brian",9810,MIN,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Romo,Sergio,489265,"Romo Sergio",9817,SF,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,McCutchen,Andrew,457705,"McCutchen Andrew",9847,PIT,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Jackson,Austin,457706,"Jackson Austin",9848,CHA,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Navarro,Efren,519068,"Navarro Efren",9854,SEA,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Snyder,Brandon,474319,"Snyder Brandon",9856,ATL,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Roe,Chaz,475054,"Roe Chaz",9866,ATL,2,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Anderson,Bryan,457762,"Anderson Bryan",9871,OAK,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,LeMahieu,David J.,518934,"LeMahieu DJ",9874,COL,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Kirkman,Michael,457779,"Kirkman Michael",9877,MIL,2,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Wood,Travis,475243,"Wood Travis",9884,CHN,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,De Jesus,Ivan,474443,"De Jesus Ivan",9886,CIN,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Hood,Destin,543329,"Hood Destin",9887,MIA,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Bruce,Jay,457803,"Bruce Jay",9892,NYN,2,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Rasmus,Colby,458675,"Rasmus Colby",9893,HOU,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Rusin,Christopher Patrick,543734,"Rusin Chris",9895,COL,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Villarreal,Pedro,543881,"Villarreal Pedro",9904,CIN,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Carter,Vernon,474892,"Carter Chris",9911,MIL,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Morris,AJ,571963,"Morris A.J.",9919,CIN,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Rodriguez,Yorman Jose,550298,"Rodriguez Yorman",9922,CIN,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Gardner,Brett,458731,"Gardner Brett",9927,NYA,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Ruf,Darin Cortland,573131,"Ruf Darin",9929,PHI,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Kintzler,Brandon L.,445213,"Kintzler Brandon",9939,MIN,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Redmond,Todd,445170,"Redmond Todd",9943,BAL,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Dunn,Michael,445197,"Dunn Mike",9948,MIA,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Thompson,Trayce,572204,"Thompson Trayce",9952,LAN,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Schimpf,Ryan,572114,"Schimpf Ryan",9953,SD,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Ceciliani,Darrell,571553,"Ceciliani Darrell",9954,TOR,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Pearce,Steven,456665,"Pearce Steve",9957,BAL,2,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Hassan,Alexander Edward,572910,"Hassan Alex",9959,LAN,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Butler,Daniel,576788,"Butler Dan",9968,BOS,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Wilhelmsen,Tom,452666,"Wilhelmsen Tom",9975,SEA,2,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Saunders,Michael,459431,"Saunders Michael",9981,TOR,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Rodriguez,Jonathan,572088,"Rodriguez Jonathan",9993,STL,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Lollis,Matthew Casey,571896,"Lollis Matt",10017,CHA,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Thompson,Taylor,543853,"Thompson Taylor",10019,OAK,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Minor,Mike,501985,"Minor Mike",10021,KC,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Bethancourt,Christian Gabriel,542194,"Bethancourt Christian",10028,SD,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Schuster,Patrick,572119,"Schuster Patrick",10029,PHI,2,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Owings,Christopher Scott,572008,"Owings Chris",10030,ARI,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Sampson,Keyvius,572102,"Sampson Keyvius",10039,CIN,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Tolliver,Ashur,572208,"Tolliver Ashur",10044,LAA,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Myers,William Bradford,571976,"Myers Wil",10047,SD,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Green,Grant Thomas,502205,"Green Grant",10053,SF,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Matzek,Tyler Alexander,554431,"Matzek Tyler",10058,COL,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Stassi,Max Robert,545358,"Stassi Max",10059,HOU,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Hellweg,John,518782,"Hellweg Johnny",10065,SD,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Krol,Ian,571871,"Krol Ian",10066,ATL,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Telis,Tomas,542513,"Telis Tomas",10067,MIA,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Villar,Jonathan Rafael,542340,"Villar Jonathan",10071,MIL,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Cotham,Caleb Kent,571584,"Cotham Caleb",10075,CIN,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Rodriguez,Reynaldo,471906,"Rodriguez Reynaldo",10097,MIN,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Ackley,Dustin,554429,"Ackley Dustin",10099,NYA,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Gibson,Kyle,502043,"Gibson Kyle",10123,MIN,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Leake,Michael Raymond,502190,"Leake Mike",10130,STL,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Strasburg,Stephen James,544931,"Strasburg Stephen",10131,WAS,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Boxberger,Bradley George,502202,"Boxberger Brad",10133,TB,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Crow,Aaron,543070,"Crow Aaron",10149,CHN,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Trout,Michael,545361,"Trout Mike",10155,LAA,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Weber,Ryan,543901,"Weber Ryan",10160,ATL,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Franklin,Nicholas,545338,"Franklin Nick",10166,TB,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Ramirez,Jose Altagracia,542432,"Ramirez Jose",10171,ATL,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Gonzalez,Benjamin,543232,"Gonzalez Benji",10172,SEA,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Olmos,Edgar,543607,"Olmos Edgar",10174,BAL,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Duran,Juan Albert,544269,"Duran Juan",10180,CIN,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Turner,Jacob Edward,545363,"Turner Jacob",10185,CHA,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Skaggs,Tyler,572140,"Skaggs Tyler",10190,LAA,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Arias,Junior Felix,570616,"Arias Junior",10195,SF,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Miller,Shelby,571946,"Miller Shelby",10197,ARI,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Hamilton,Billy,571740,"Hamilton Billy",10199,CIN,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Barnhart,Tucker,571466,"Barnhart Tucker",10200,CIN,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Iglesias,Jose Antonio,578428,"Iglesias Jose",10231,DET,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Chapman,Aroldis,547973,"Chapman Aroldis",10233,CHN,2,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Morris,Bryan,457768,"Morris Bryan",10234,MIA,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Pena,Ariel,516414,"Pena Ariel",10240,MIL,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Grichuk,Randal Alexander,545341,"Grichuk Randal",10243,STL,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Oliver,Andrew Allen,501989,"Oliver Andy",10257,BAL,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Martin,Rafael,514669,"Martin Rafael",10258,WAS,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Ogando,Alexi,468396,"Ogando Alexi",10261,ARI,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Belt,Brandon Kyle,474832,"Belt Brandon",10264,SF,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Marks,Justin,476123,"Marks Justin",10265,TB,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Scheppers,Tanner,489294,"Scheppers Tanner",10267,TEX,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Smoker,Josh,519294,"Smoker Josh",10285,NYN,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Arcia,Francisco Antonio,516472,"Arcia Francisco",10286,MIA,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Sanchez,Hector Enrique,516949,"Sanchez Hector",10289,SD,2,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Tepera,Dennis Ryan,572193,"Tepera Ryan",10291,TOR,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Nieto,Adrian,543589,"Nieto Adrian",10294,MIA,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Gonzalez,Nelson Loanny,516685,"Gonzalez Nelson",10296,COL,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Bell,Chadwick Micah,518445,"Bell Chadwick",10297,DET,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Perez,Eury Eduardo,516811,"Perez Eury",10299,TB,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Heston,Chris,518790,"Heston Chris",10302,SF,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Cosart,Jarred Lynn,543054,"Cosart Jarred",10304,SD,2,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Arcia,Oswaldo Celestino,542455,"Arcia Oswaldo",10306,SD,4,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Mendez,Roman Junior,542669,"Mendez Roman",10307,BOS,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Wheeler,Zack Harrison,554430,"Wheeler Zack",10310,NYN,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Ramirez,Erasmo Jose,541640,"Ramirez Erasmo",10314,TB,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Tonkin,Michael,543859,"Tonkin Michael",10315,MIN,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Ortiz,Danny,543611,"Ortiz Danny",10317,PIT,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Santana,Daniel Ernesto,542454,"Santana Danny",10322,MIN,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Ortega,Rafael Angel,542364,"Ortega Rafael",10323,LAA,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Ozuna,Marcell,542303,"Ozuna Marcell",10324,MIA,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Cabrera,Ramon Salvador,541608,"Cabrera Ramon",10327,CIN,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Soto,Giovanni,543803,"Soto Giovanni",10330,CHN,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Heathcott,Zachary,571761,"Heathcott Slade",10336,CHA,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Escobar,Edwin Jose,546276,"Escobar Edwin",10337,ARI,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Gennett,Scooter,571697,"Gennett Scooter",10339,MIL,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Ngoepe,Gift Gift,547912,"Ngoepe Gift",10340,PIT,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Minaya,Juan Gustavo,573668,"Minaya Juan",10341,CHA,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Loup,Aaron,571901,"Loup Aaron",10343,TOR,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Murphy,John,571974,"Murphy John Ryan",10346,MIN,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Ohlman,Michael Livingston,572000,"Ohlman Mike",10347,STL,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Santana,Domingo Alberto,570267,"Santana Domingo",10348,MIL,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Joseph,Tommy Richard,571830,"Joseph Tommy",10349,PHI,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Rosenbaum,Daniel Eric,572095,"Rosenbaum Daniel",10352,BOS,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Erlin,Robert,572362,"Erlin Robbie",10354,SD,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Pounders,Brooks Casey,572044,"Pounders Brooks",10387,KC,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Fields,Daniel,571665,"Fields Daniel",10390,LAN,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Tovar,Wilfredo Jose,541600,"Tovar Wilfredo",10416,MIN,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Givens,Mychal Antonio,571710,"Givens Mychal",10430,BAL,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Singleton,Jonathan,572138,"Singleton Jon",10441,HOU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Hechavarria,Adeiny,588751,"Hechavarria Adeiny",10459,MIA,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Glaesmann,Todd,571711,"Glaesmann Todd",10465,ARI,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Acevedo,Andury Junior,524349,"Acevedo Andury",10467,CHN,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Hernandez,Enrique,571771,"Hernandez Kiké",10472,LAN,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Cuthbert,Cheslor Jesly,596144,"Cuthbert Cheslor",10473,KC,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Tolleson,Shawn,474521,"Tolleson Shawn",10481,TEX,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Medina,Yoervis Jose,500721,"Medina Yoervis",10498,PHI,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Hollands,Mario Eduardo Lemus,571786,"Hollands Mario",10504,PHI,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Cervenka,Hunter Hunter,543017,"Cervenka Hunter",10510,MIA,2,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Hayes,Andrew Trent,502457,"Hayes Drew",10528,CIN,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Kiekhefer,Dean Allen,518883,"Kiekhefer Dean",10529,STL,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Walters,Jeffrey Aaron,502368,"Walters Jeffrey",10530,NYN,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Gale,Rocky,502570,"Gale Rocky",10533,SD,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Petricka,Jacob Steven,502593,"Petricka Jake",10534,CHA,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Dietrich,Derek Richard,518618,"Dietrich Derek",10542,MIA,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Nelson,Jimmy,519076,"Nelson Jimmy",10547,MIL,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Hernandez,Cesar Augusto,514917,"Hernandez Cesar",10556,PHI,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Webb,Daniel McDaniel,543900,"Webb Daniel",10558,CHA,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Noel,Jablonski,592596,"Noel Rico",10585,LAN,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Reed,Addison Devon,592665,"Reed Addison",10586,NYN,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Bettis,Chad Robert,518452,"Bettis Chad",10587,COL,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Alexander,Scott,518397,"Alexander Scott",10591,KC,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Sale,Chris,519242,"Sale Chris",10603,CHA,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Brentz,Bryce Everett,518490,"Brentz Bryce",10607,BOS,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Waldron,Tyler,552673,"Waldron Tyler",10610,STL,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Roach,Donn Mitchell,543698,"Roach Donn",10620,OAK,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Younginer,Madison,572283,"Younginer Madison",10636,ATL,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Liberatore,Adam Joseph,571893,"Liberatore Adam",10637,LAN,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Torres,Kevin,543860,"Torres Kevin",10639,TEX,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Perez,Carlos Eduardo,542208,"Perez Carlos",10642,LAA,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Thornton,Zachary,543856,"Thornton Zack",10653,NYN,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Brantly,Rob Jacob,542963,"Brantly Rob",10655,SEA,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Bellatti,Andrew James,571479,"Bellatti Andrew",10657,TB,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Urshela,Giovanny,570482,"Urshela Giovanny",10681,CLE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Thornburg,Tyler Michael,592804,"Thornburg Tyler",10688,MIL,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Roller,Kyle Matthew,572393,"Roller Kyle",10692,TB,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,LaMarre,Ryan,534606,"LaMarre Ryan",10700,BOS,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Copeland,Scott,571577,"Copeland Scott",10706,TOR,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Alcantara,Arismendy,570489,"Alcantara Arismendy",10711,OAK,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Tillman,Daniel,534581,"Tillman Daniel",10724,MIL,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Hutchison,Drew,571800,"Hutchison Drew",10732,PIT,2,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Rosenthal,Trevor Jordan,572096,"Rosenthal Trevor",10745,STL,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Reynolds,Daniel Christopher,572066,"Reynolds Danny",10746,LAA,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Greene,Shane,572888,"Greene Shane",10756,DET,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Dickerson,Corey Corey,572816,"Dickerson Corey",10762,TB,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Adams,Lane Weston,572669,"Adams Lane",10767,NYA,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Cravy,Tyler,572788,"Cravy Tyler",10770,MIL,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Edgin,Josh Wayne,572831,"Edgin Josh",10796,NYN,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Saladino,Tyler,573135,"Saladino Tyler",10807,CHA,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Foltynewicz,Mike,592314,"Foltynewicz Mike",10811,ATL,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Profar,Jurickson Barthelomeus,595777,"Profar Jurickson",10815,TEX,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Gyorko,Jedd Lindon,576397,"Gyorko Jedd",10816,STL,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Cunningham,Todd David,592239,"Cunningham Todd",10822,LAA,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Rowland,Robert,592700,"Rowland Robby",10827,STL,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Martinson,Jason Robert,592535,"Martinson Jason",10829,WAS,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Mariot,Michael,592527,"Mariot Michael",10835,PHI,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Wojciechowski,Asher Asher,592879,"Wojciechowski Asher",10836,MIA,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Ravelo,Rangel,592660,"Ravelo Rangel",10839,OAK,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Simmons,Andrelton,592743,"Simmons Andrelton",10847,LAA,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Shreve,Chasen Dean,592741,"Shreve Chasen",10855,NYA,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Casteel,Ryan Alexander,592205,"Casteel Ryan",10869,SEA,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Hoying,Jared W.,592419,"Hoying Jared",10882,TEX,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Garner,Percy,592330,"Garner Perci",10887,CLE,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Bergman,Christian Stanford,548357,"Bergman Christian",10925,COL,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Strausborger,Ryan,595005,"Strausborger Ryan",10937,SEA,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Smith,Josh,595001,"Smith Josh",10946,CIN,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Duvall,Adam,594807,"Duvall Adam",10950,CIN,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Garcia,Greg,594824,"Garcia Greg",10951,STL,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Gosselin,Phil David,594838,"Gosselin Phil",10953,ARI,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,deGrom,Jacob,594798,"deGrom Jacob",10954,NYN,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Walsh,Colin,595023,"Walsh Colin",10961,OAK,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Buchanan,Jake,594772,"Buchanan Jake",10962,CHN,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Adleman,Timothy Max,534947,"Adleman Tim",10968,CIN,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,O'Rourke,Ryan,594951,"O'Rourke Ryan",10976,MIN,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Whitley,Chase,595032,"Whitley Chase",10982,TB,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Rowen,Benjamin,594985,"Rowen Ben",10983,MIL,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Gattis,Evan,594828,"Gattis Evan",11003,HOU,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Kiermaier,Kevin James,595281,"Kiermaier Kevin",11038,TB,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Griffin,A.J. Joseph,456167,"Griffin A.J.",11132,TEX,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Bolsinger,Michael,502211,"Bolsinger Mike",11137,TOR,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Colon,Christian Anthony,518568,"Colon Christian",11145,KC,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Rupp,Cameron Arthur,519237,"Rupp Cameron",11146,PHI,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Jokisch,Eric,518852,"Jokisch Eric",11157,TEX,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Flores,Ramon,570717,"Flores Ramon",11165,MIL,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Barrios,Yhonathan,553872,"Barrios Yhonathan",11166,MIL,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Rutledge,Josh Alan,592710,"Rutledge Josh",11167,BOS,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Buchanan,David,571527,"Buchanan David",11176,PHI,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Velasquez,Vincent John,592826,"Velasquez Vince",11189,PHI,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Nicholas,Brett James,592592,"Nicholas Brett",11192,TEX,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Riefenhauser,Charles,592677,"Riefenhauser C.J.",11193,CHN,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Calhoun,Kole,594777,"Calhoun Kole",11200,LAA,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Dayton,Grant,594795,"Dayton Grant",11203,LAN,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Cardullo,Stephen,506924,"Cardullo Stephen",11204,COL,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
