GameDate,FirstName,LastName,Team,LW,,,,,,,,,PA,AB,R,H,1B,2B,3B,HR,RBI,SAC,SF,HBP,BB,K,SB,CS,GIDP,HFC,GB,FB,LD,POPU,BH,IFH,OUTS,,,,,,,,
4/19/2016,Wilmer Alejandro,Flores,NYN,-0.25,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,1,,,,,,,,
4/20/2016,Wilmer Alejandro,Flores,NYN,-0.25,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,1,,,,,,,,
4/27/2016,Curtis,Granderson,NYN,-0.25,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,0,1,,,,,,,,
4/18/2016,Juan Osvaldo,Lagares,NYN,0.46,,,,,,,,,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,,,,,,,,
4/22/2016,Juan Osvaldo,Lagares,NYN,0.46,,,,,,,,,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,,,,,,,,
4/25/2016,Juan,Lagares,NYN,-0.25,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,1,,,,,,,,
4/29/2016,Juan,Lagares,NYN,0.46,,,,,,,,,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,,,,,,,,
4/16/2016,Kevin Jeffrey,Plawecki,NYN,0.33,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,
4/25/2016,Kevin,Plawecki,NYN,-0.32,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,1,,,,,,,,
4/11/2016,Hansel Manuel,Robles,NYN,-0.71,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,1,,,,,,,,
4/4/2016,Yonder,Alonso,OAK,-0.25,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,1,,,,,,,,
4/10/2016,Billy John,Burns,OAK,-0.25,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,0,1,,,,,,,,
4/11/2016,Billy,Butler,OAK,-0.71,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,,0,1,,,,,,,,
4/20/2016,Billy,Butler,OAK,0.46,,,,,,,,,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,,,,,,,,
4/24/2016,Billy,Butler,OAK,-0.25,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,1,,,,,,,,
4/25/2016,Billy,Butler,OAK,0.80,,,,,,,,,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,,,,,,,,
4/28/2016,Billy,Butler,OAK,-0.32,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,1,,,,,,,,
4/27/2016,Mark,Canha,OAK,-0.32,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,1,,,,,,,,
4/29/2016,Mark,Canha,OAK,0.15,,,,,,,,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,
4/4/2016,Christopher,CoghLAD,OAK,-0.32,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,1,,,,,,,,
4/5/2016,Christopher,CoghLAD,OAK,-0.32,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,1,,,,,,,,
4/6/2016,Covelli,Crisp,OAK,-0.32,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,1,,,,,,,,
4/12/2016,Covelli,Crisp,OAK,-0.25,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,0,1,,,,,,,,
4/7/2016,Khristopher Adrian,Davis,OAK,-0.25,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,1,,,,,,,,
4/20/2016,Kendall,Graveman,OAK,-0.32,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,1,,,,,,,,
4/7/2016,Andrew,Lambo,OAK,-0.25,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,1,,,,,,,,
4/17/2016,Jed,Lowrie,OAK,0.46,,,,,,,,,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,,,,,,,,
4/12/2016,Stephen Guy,Vogt,OAK,-0.25,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,1,,,,,,,,
4/16/2016,Andres,Blanco,PHI,-0.25,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,1,,,,,,,,
4/17/2016,Andres,Blanco,PHI,0.46,,,,,,,,,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,,,,,,,,
4/20/2016,Andres,Blanco,PHI,-0.25,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,1,,,,,,,,
4/24/2016,Andres,Blanco,PHI,-0.32,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,1,,,,,,,,
4/27/2016,Andres,Blanco,PHI,-0.32,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,1,,,,,,,,
4/11/2016,Emmanuel Allen,Burriss,PHI,-0.32,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,1,,,,,,,,
4/12/2016,Emmanuel Allen,Burriss,PHI,0.33,,,,,,,,,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,
4/16/2016,Emmanuel Allen,Burriss,PHI,1.02,,,,,,,,,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,,,,,,,,
4/17/2016,Emmanuel Allen,Burriss,PHI,-0.32,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,1,,,,,,,,
4/18/2016,Emmanuel Allen,Burriss,PHI,-0.25,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,1,,,,,,,,
4/26/2016,Emmanuel,Burriss,PHI,-0.25,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,1,,,,,,,,
4/28/2016,Emmanuel,Burriss,PHI,-0.25,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,,,,,,,,
4/29/2016,Emmanuel,Burriss,PHI,-0.25,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,1,,,,,,,,
4/6/2016,Ryan,Howard,PHI,0.46,,,,,,,,,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,1,0,,,,,,,,
4/30/2016,David,Lough,PHI,0.46,,,,,,,,,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,,,,,,,,
4/29/2016,Adam,Morgan,PHI,-0.25,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,1,,,,,,,,
4/7/2016,Brett,Oberholtzer,PHI,-0.32,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,1,,,,,,,,
4/15/2016,Brett,Oberholtzer,PHI,-0.25,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,1,,,,,,,,
4/23/2016,Brett,Oberholtzer,PHI,-0.32,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,1,,,,,,,,
4/8/2016,Darin CortLADd,Ruf,PHI,0.46,,,,,,,,,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,,,,,,,,
4/24/2016,Darin,Ruf,PHI,0.46,,,,,,,,,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,,,,,,,,
4/26/2016,Darin,Ruf,PHI,-0.25,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,0,1,,,,,,,,
4/29/2016,Darin,Ruf,PHI,-0.71,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,,0,1,,,,,,,,
4/8/2016,Cole,Figueroa,PIT,-0.25,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,1,,,,,,,,
4/13/2016,Cole,Figueroa,PIT,-0.25,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,1,,,,,,,,
4/14/2016,Cole,Figueroa,PIT,-0.25,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,1,,,,,,,,
4/15/2016,Cole,Figueroa,PIT,-0.25,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,1,,,,,,,,
4/16/2016,Cole,Figueroa,PIT,-0.25,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,1,,,,,,,,
4/17/2016,Cole,Figueroa,PIT,-0.25,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,1,,,,,,,,
4/21/2016,Cole,Figueroa,PIT,-0.25,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,1,,,,,,,,
4/3/2016,Matthew,Joyce,PIT,0.33,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,
4/5/2016,Matthew,Joyce,PIT,-0.32,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,1,,,,,,,,
4/6/2016,Matthew,Joyce,PIT,-0.32,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,1,,,,,,,,
4/8/2016,Matthew,Joyce,PIT,-0.25,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,1,,,,,,,,
4/9/2016,Matthew,Joyce,PIT,0.33,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,
4/10/2016,Matthew,Joyce,PIT,0.33,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,
4/14/2016,Matthew,Joyce,PIT,-0.25,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,1,,,,,,,,
4/23/2016,Matthew,Joyce,PIT,0.33,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,
4/30/2016,Matthew,Joyce,PIT,0.46,,,,,,,,,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,,,,,,,,
4/20/2016,Kyle Eric,Lobstein,PIT,-0.32,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,1,,,,,,,,
4/15/2016,Jeff,Locke,PIT,-0.25,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,1,,,,,,,,
4/24/2016,Jonathon,Niese,PIT,0.46,,,,,,,,,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,,,,,,,,
4/20/2016,Gregory,Polanco,PIT,-0.25,,,,,,,,,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,1,,,,,,,,
4/30/2016,Sean,Rodriguez,PIT,1.40,,,,,,,,,1,1,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,,,,,,,,
4/25/2016,Jason,Rogers,PIT,0.33,,,,,,,,,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,
4/21/2016,Rob Joseph,Scahill,PIT,-0.32,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,1,,,,,,,,
4/15/2016,Mallex Lydell,Smith,PIT,0.05,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,,0,1,,,,,,,,
4/13/2016,Ryan,Vogelsong,PIT,-0.32,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,1,,,,,,,,
4/17/2016,Alexi Jose,Amarista,SD,-0.25,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,1,,,,,,,,
4/9/2016,Christian Gabriel,Bethancourt,SD,0.46,,,,,,,,,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,,,,,,,,
4/16/2016,Christian Gabriel,Bethancourt,SD,-0.25,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,1,,,,,,,,
4/19/2016,Jabari Jerell,Blash,SD,0.33,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,
4/21/2016,Jabari Jerell,Blash,SD,-0.25,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,1,,,,,,,,
4/23/2016,Jabari,Blash,SD,0.46,,,,,,,,,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,,,,,,,,
4/27/2016,Jabari,Blash,SD,-0.32,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,1,,,,,,,,
4/30/2016,Jabari,Blash,SD,0.33,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,
4/27/2016,Andrew,Cashner,SD,-0.25,,,,,,,,,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,1,,,,,,,,
4/4/2016,Travis Paul,Jankowski,SD,0.46,,,,,,,,,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,,,,,,,,
4/5/2016,Travis Paul,Jankowski,SD,-0.25,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,1,,,,,,,,
4/6/2016,Travis Paul,Jankowski,SD,-0.32,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,1,,,,,,,,
4/9/2016,Travis Paul,Jankowski,SD,0.33,,,,,,,,,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,
4/13/2016,Travis Paul,Jankowski,SD,-0.32,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,1,,,,,,,,
4/20/2016,Travis Paul,Jankowski,SD,-0.32,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,1,,,,,,,,
4/21/2016,Travis Paul,Jankowski,SD,-0.25,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,1,,,,,,,,
4/29/2016,Travis,Jankowski,SD,-0.14,,,,,,,,,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,,,,,,,,
4/13/2016,Derek,Norris,SD,0.33,,,,,,,,,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,
4/24/2016,Derek,Norris,SD,-0.32,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,1,,,,,,,,
4/24/2016,Jose,Pirela,SD,-0.25,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,1,,,,,,,,
4/25/2016,Jose,Pirela,SD,-0.32,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,1,,,,,,,,
4/13/2016,Alexei,Ramirez,SD,-0.25,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,0,1,,,,,,,,
4/16/2016,Colin,Rea,SD,-0.32,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,1,,,,,,,,
4/23/2016,Adam,Rosales,SD,-0.32,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,1,,,,,,,,
4/16/2016,Cory Joseph,Spangenberg,SD,0.46,,,,,,,,,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,,,,,,,,
4/9/2016,Carlos,Villanueva,SD,-0.32,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,1,,,,,,,,
4/13/2016,Brett,Wallace,SD,0.46,,,,,,,,,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,,,,,,,,
4/14/2016,Brett,Wallace,SD,-0.32,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,1,,,,,,,,
4/19/2016,Brett,Wallace,SD,0.33,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,
4/29/2016,Brett,Wallace,SD,0.33,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,
4/6/2016,Nori,Aoki,SEA,0.46,,,,,,,,,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,,,,,,,,
4/17/2016,Franklin,Gutierrez,SEA,-0.32,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,1,,,,,,,,
4/19/2016,Franklin,Gutierrez,SEA,-0.32,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,1,,,,,,,,
4/20/2016,Franklin,Gutierrez,SEA,-0.25,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,1,,,,,,,,
4/22/2016,Franklin,Gutierrez,SEA,0.46,,,,,,,,,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,,,,,,,,
4/4/2016,Dae-Ho,Lee,SEA,-0.32,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,1,,,,,,,,
4/10/2016,Dae-Ho,Lee,SEA,-0.32,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,1,,,,,,,,
4/11/2016,Dae-Ho,Lee,SEA,-0.25,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,1,,,,,,,,
4/8/2016,Adam,Lind,SEA,-0.32,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,1,,,,,,,,
4/16/2016,Adam,Lind,SEA,0.80,,,,,,,,,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,,,,,,,,
4/13/2016,Sean,Rodriguez,SEA,0.33,,,,,,,,,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,
4/15/2016,Sean,Rodriguez,SEA,-0.32,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,1,,,,,,,,
4/16/2016,Sean,Rodriguez,SEA,-0.32,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,1,,,,,,,,
4/17/2016,Sean,Rodriguez,SEA,1.40,,,,,,,,,1,1,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,,,,,,,,
4/19/2016,Sean,Rodriguez,SEA,-0.25,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,1,,,,,,,,
4/21/2016,Sean,Rodriguez,SEA,0.33,,,,,,,,,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,
4/26/2016,Luis,Sardinas,SEA,-0.25,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,1,,,,,,,,
4/8/2016,Garry,Smith,SEA,-0.32,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,1,,,,,,,,
4/16/2016,Garry,Smith,SEA,-0.32,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,1,,,,,,,,
4/23/2016,Garry,Smith,SEA,-0.25,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,1,,,,,,,,
4/4/2016,Ehire Enrique,Adrianza,SF,0.46,,,,,,,,,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,,,,,,,,
4/6/2016,Ehire Enrique,Adrianza,SF,-0.25,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,1,,,,,,,,
4/19/2016,Brandon Kyle,Belt,SF,-0.25,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,1,,,,,,,,
4/5/2016,Gregor,Blanco,SF,-0.32,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,1,,,,,,,,
4/7/2016,Gregor,Blanco,SF,0.46,,,,,,,,,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,,,,,,,,
4/13/2016,Gregor,Blanco,SF,-0.25,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,1,,,,,,,,
4/18/2016,Gregor,Blanco,SF,-0.32,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,1,,,,,,,,
4/29/2016,Gregor,Blanco,SF,0.80,,,,,,,,,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,,,,,,,,
4/30/2016,Gregor,Blanco,SF,-0.25,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,1,,,,,,,,
4/9/2016,Brandon,Crawford,SF,-0.25,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,1,,,,,,,,
4/18/2016,Matt Michael,Duffy,SF,-0.32,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,1,,,,,,,,
4/22/2016,Conor Michael,Gillaspie,SF,-0.25,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,1,,,,,,,,
4/27/2016,Conor,Gillaspie,SF,-0.25,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,1,,,,,,,,
4/30/2016,Conor,Gillaspie,SF,0.80,,,,,,,,,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,,,,,,,,
4/23/2016,Angel,Pagan,SF,0.20,,,,,,,,,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,,0,0,,,,,,,,
4/9/2016,Joe Matthew,Panik,SF,-0.32,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,1,,,,,,,,
4/29/2016,Jacob,Peavy,SF,-0.32,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,1,,,,,,,,
4/20/2016,Hunter,Pence,SF,-0.25,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,0,1,,,,,,,,
4/6/2016,Denard,Span,SF,-0.32,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,1,,,,,,,,
4/27/2016,Kelby,Tomlinson,SF,-0.25,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,1,,,,,,,,
4/15/2016,Johnathan Mackensey,Williamson,SF,-0.25,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,1,,,,,,,,
4/18/2016,Johnathan Mackensey,Williamson,SF,-0.32,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,1,,,,,,,,
4/19/2016,Johnathan Mackensey,Williamson,SF,-0.32,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,1,,,,,,,,
4/11/2016,Matthew James,Adams,STL,0.46,,,,,,,,,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,,,,,,,,
4/13/2016,Matthew James,Adams,STL,-0.25,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,1,,,,,,,,
4/15/2016,Matthew James,Adams,STL,1.40,,,,,,,,,1,1,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,,,,,,,,
